Term,ProsperRating (Alpha),LoanOriginalAmount,Investors,LoanCreatingYear
36,A,15000,1,2013
60,A,10000,1,2013
36,A,3500,1,2013
60,A,15000,1,2013
60,A,8000,1,2013
36,A,8500,1,2013
60,A,10500,103,2013
60,A,6000,56,2013
36,A,10000,1,2013
36,A,12000,207,2013
60,A,13000,1,2013
60,A,10000,1,2013
36,A,12000,1,2013
36,A,15000,212,2013
60,A,35000,636,2013
36,A,6500,1,2013
60,A,15000,1,2013
60,A,13000,223,2013
60,A,15000,1,2013
60,A,20000,1,2013
60,A,15000,277,2013
60,A,15000,215,2013
36,A,20000,1,2013
60,A,15000,240,2013
36,A,8000,100,2013
60,A,15000,211,2013
36,A,13000,1,2013
60,A,15000,254,2013
36,A,2000,1,2013
36,A,7500,1,2013
36,A,15000,1,2013
60,A,5000,70,2013
60,A,20000,1,2013
36,A,15000,1,2013
60,A,20000,1,2013
60,A,12900,237,2013
60,A,3500,1,2013
60,A,10000,159,2013
36,A,20000,269,2013
60,A,15000,262,2013
60,A,13000,222,2013
36,A,13500,1,2013
36,A,4000,1,2013
36,A,15000,1,2013
36,A,5500,75,2013
36,A,20000,211,2013
60,A,15000,1,2013
60,A,19500,1,2013
60,A,20000,1,2013
36,A,4500,2,2013
36,A,15000,335,2013
36,A,6400,1,2013
60,A,15000,1,2013
36,A,5000,94,2013
36,AA,7000,151,2013
60,AA,10000,184,2013
36,AA,7000,125,2013
60,AA,10000,179,2013
36,AA,15000,280,2013
36,AA,4000,58,2013
36,AA,8500,123,2013
36,AA,8000,168,2013
60,AA,25000,498,2013
36,AA,15000,135,2013
36,AA,12000,225,2013
36,AA,2000,44,2013
36,AA,6000,125,2013
60,AA,13000,258,2013
60,AA,15000,255,2013
36,AA,11000,221,2013
36,AA,15000,298,2013
36,AA,3300,85,2013
36,AA,2000,39,2013
36,AA,17500,354,2013
36,AA,8000,181,2013
36,AA,4000,83,2013
36,AA,19000,362,2013
36,AA,10000,210,2013
36,AA,5000,86,2013
36,AA,10000,174,2013
36,AA,15000,274,2013
36,AA,15000,270,2013
36,AA,15000,321,2013
36,AA,15000,324,2013
36,AA,11000,229,2013
36,AA,13000,256,2013
60,AA,15000,122,2013
36,AA,15000,301,2013
36,AA,15000,256,2013
36,AA,15000,282,2013
36,AA,20000,183,2013
36,AA,25000,562,2013
36,AA,7000,152,2013
36,AA,15000,314,2013
36,AA,5000,109,2013
36,AA,5500,89,2013
36,AA,2000,35,2013
36,AA,15000,314,2013
36,AA,20000,425,2013
36,AA,5000,112,2013
36,AA,5000,90,2013
36,AA,15000,236,2013
36,AA,5500,121,2013
36,AA,5000,94,2013
36,AA,11500,254,2013
36,AA,15000,290,2013
36,AA,24000,476,2013
36,AA,8500,148,2013
36,AA,20000,357,2013
36,AA,15000,270,2013
36,AA,10000,204,2013
36,AA,20000,407,2013
36,AA,10000,215,2013
60,AA,15000,293,2013
36,AA,10000,205,2013
36,AA,15000,301,2013
36,AA,7500,145,2013
36,AA,11000,210,2013
36,AA,2500,42,2013
36,AA,2000,34,2013
36,AA,12000,193,2013
36,AA,4000,87,2013
36,AA,8000,141,2013
60,AA,15000,143,2013
36,AA,20000,222,2013
36,AA,6892,143,2013
36,AA,12000,247,2013
36,AA,4000,85,2013
36,AA,4000,72,2013
36,AA,10000,213,2013
36,AA,14000,245,2013
60,AA,10000,168,2013
36,AA,2000,45,2013
36,AA,7000,109,2013
36,AA,15000,278,2013
60,AA,20000,361,2013
36,AA,10000,208,2013
36,AA,20000,470,2013
36,AA,12000,230,2013
36,AA,5000,112,2013
36,AA,10000,194,2013
36,AA,5000,83,2013
36,AA,15000,322,2013
60,AA,15000,194,2013
60,AA,10000,96,2013
60,AA,15000,300,2013
36,AA,12000,231,2013
60,AA,2000,39,2013
36,AA,5000,89,2013
60,AA,15000,332,2013
36,AA,10000,81,2013
36,AA,18500,364,2013
36,AA,10000,185,2013
60,AA,15000,314,2013
36,AA,25000,549,2013
60,AA,14000,303,2013
36,AA,14000,295,2013
36,AA,2000,37,2013
36,AA,15000,304,2013
36,AA,25000,405,2013
36,AA,15000,311,2013
36,AA,3500,73,2013
36,AA,5000,82,2013
36,AA,20000,388,2013
36,AA,10000,163,2013
36,AA,10000,199,2013
60,AA,9000,83,2013
60,AA,18000,352,2013
36,AA,15000,249,2013
36,AA,20000,449,2013
36,AA,3000,76,2013
36,AA,15000,249,2013
36,AA,15000,288,2013
36,AA,10000,196,2013
36,AA,11500,241,2013
36,AA,35000,779,2013
60,AA,14000,287,2013
36,AA,11500,220,2013
36,AA,10000,205,2013
36,AA,15000,316,2013
36,AA,18000,344,2013
36,AA,9300,178,2013
36,AA,5000,114,2013
60,AA,15000,207,2013
36,AA,15000,278,2013
36,AA,8500,204,2013
36,AA,15000,342,2013
36,AA,10000,228,2013
36,AA,16000,320,2013
36,AA,3500,42,2013
36,AA,4000,66,2013
36,AA,6601,117,2013
36,AA,10000,175,2013
36,AA,15000,279,2013
36,AA,10000,191,2013
36,AA,8000,158,2013
36,AA,19000,353,2013
36,AA,11000,229,2013
60,AA,20000,390,2013
36,AA,20000,362,2013
36,AA,17000,333,2013
36,AA,15000,298,2013
36,AA,2000,41,2013
36,AA,15000,291,2013
36,AA,15000,310,2013
36,AA,9000,197,2013
36,AA,10000,233,2013
36,AA,12000,232,2013
60,AA,15000,310,2013
36,AA,9000,146,2013
36,AA,10000,165,2013
36,AA,19000,377,2013
36,AA,19500,406,2013
36,AA,2000,32,2013
36,AA,20000,370,2013
36,AA,10000,213,2013
60,AA,17500,378,2013
36,AA,15000,293,2013
36,AA,4000,72,2013
36,AA,15000,208,2013
36,AA,25000,533,2013
36,AA,13000,170,2013
36,AA,10000,221,2013
36,AA,10000,193,2013
36,AA,13000,281,2013
60,AA,13000,128,2013
36,AA,10500,212,2013
36,AA,20000,409,2013
36,AA,9000,168,2013
36,AA,15000,332,2013
60,AA,15000,262,2013
36,AA,20000,409,2013
36,AA,15000,320,2013
60,AA,7500,135,2013
36,AA,15000,291,2013
36,AA,15000,317,2013
36,AA,12000,97,2013
36,AA,20000,396,2013
60,AA,3500,82,2013
36,AA,15000,323,2013
36,AA,7000,130,2013
60,AA,14000,270,2013
36,AA,10000,157,2013
36,AA,10000,191,2013
36,AA,15000,290,2013
36,AA,15000,322,2013
36,AA,7000,140,2013
36,AA,3000,56,2013
60,AA,10000,97,2013
36,AA,15000,297,2013
36,AA,11000,194,2013
36,AA,20000,415,2013
36,AA,9200,196,2013
36,AA,5000,122,2013
36,AA,15000,276,2013
36,AA,6000,137,2013
36,AA,14186,227,2013
36,AA,7000,140,2013
60,AA,15000,301,2013
36,AA,20000,407,2013
36,AA,20000,413,2013
36,AA,2200,58,2013
36,AA,7500,152,2013
36,AA,20000,382,2013
36,AA,8500,174,2013
36,AA,2000,26,2013
36,AA,11000,206,2013
36,AA,8000,168,2013
36,AA,5000,108,2013
36,AA,2000,46,2013
60,AA,20000,419,2013
36,AA,15000,321,2013
36,AA,5000,134,2013
36,AA,15000,137,2013
36,AA,13000,222,2013
36,AA,13000,222,2013
36,AA,7800,173,2013
36,AA,15000,308,2013
36,AA,16000,350,2013
36,AA,10000,193,2013
60,AA,15000,223,2013
36,AA,16000,327,2013
60,AA,14550,281,2013
60,AA,15000,328,2013
36,AA,20000,458,2013
60,AA,15000,285,2013
36,AA,18000,288,2013
36,AA,14000,266,2013
36,AA,12000,215,2013
36,AA,14000,261,2013
36,AA,10000,202,2013
60,AA,20000,408,2013
36,AA,2500,44,2013
36,AA,6001,105,2013
36,AA,6500,118,2013
36,AA,9000,181,2013
36,AA,11000,196,2013
36,AA,20000,444,2013
36,AA,19999,383,2013
36,AA,10000,201,2013
36,AA,10000,226,2013
36,AA,15000,335,2013
36,AA,4000,78,2013
60,AA,10500,229,2013
36,AA,3500,62,2013
36,AA,15000,284,2013
36,AA,17000,341,2013
36,AA,20000,393,2013
36,AA,10000,196,2013
36,AA,9500,194,2013
36,AA,5000,113,2013
36,AA,9000,101,2013
36,AA,5000,107,2013
36,AA,20000,445,2013
60,AA,15000,327,2013
36,AA,15000,290,2013
36,AA,15000,144,2013
36,AA,25000,500,2013
36,AA,5000,101,2013
36,AA,6500,129,2013
36,AA,12000,254,2013
36,AA,10000,142,2013
36,AA,10000,139,2013
36,AA,5000,92,2013
36,AA,15000,249,2013
36,AA,15000,295,2013
36,AA,16500,362,2013
36,AA,30000,607,2013
60,AA,15000,276,2013
36,AA,20000,373,2013
36,AA,15000,260,2013
36,AA,2350,45,2013
36,AA,15000,322,2013
36,AA,8000,147,2013
60,AA,11500,238,2013
36,AA,10250,186,2013
36,AA,25000,525,2013
36,AA,4500,100,2013
36,AA,15000,319,2013
60,AA,4000,77,2013
36,AA,3500,64,2013
60,AA,8500,153,2013
36,AA,10500,181,2013
36,AA,15000,328,2013
36,AA,14000,178,2013
36,AA,12000,105,2013
36,AA,6000,108,2013
36,AA,15000,147,2013
36,AA,10000,104,2013
36,AA,8500,151,2013
36,AA,25000,461,2013
36,AA,20000,444,2013
36,AA,17000,335,2013
36,AA,19000,367,2013
60,AA,20000,390,2013
60,AA,15000,334,2013
36,AA,15000,269,2013
36,AA,12000,220,2013
36,AA,12000,231,2013
36,AA,5000,94,2013
36,AA,7500,158,2013
36,AA,15000,260,2013
36,AA,20000,431,2013
36,AA,15000,239,2013
36,AA,5000,94,2013
60,AA,14000,234,2013
36,AA,20000,388,2013
60,AA,15000,315,2013
36,AA,7500,147,2013
36,AA,11000,223,2013
36,AA,8000,142,2013
36,AA,13000,242,2013
36,AA,20000,388,2013
36,AA,15000,333,2013
36,AA,15000,311,2013
36,AA,15000,305,2013
36,AA,8000,160,2013
36,AA,20000,416,2013
36,AA,8000,157,2013
36,AA,15000,332,2013
36,AA,4000,96,2013
36,AA,11000,98,2013
36,AA,8000,170,2013
36,AA,20000,405,2013
36,AA,17500,364,2013
36,AA,13000,213,2013
36,AA,8500,173,2013
36,AA,20000,405,2013
36,AA,11500,207,2013
36,AA,20000,398,2013
36,AA,15000,281,2013
36,AA,10000,204,2013
36,AA,6500,149,2013
36,AA,19400,421,2013
36,AA,9000,179,2013
36,AA,15000,306,2013
36,AA,21600,459,2013
36,AA,12000,258,2013
60,AA,15000,288,2013
36,AA,12000,260,2013
36,AA,10000,193,2013
36,AA,12000,217,2013
36,AA,19000,342,2013
60,AA,17000,336,2013
36,AA,3600,66,2013
36,AA,7500,163,2013
36,AA,7500,161,2013
36,AA,20000,378,2013
36,AA,15000,297,2013
36,AA,7000,135,2013
36,AA,12000,244,2013
36,AA,8500,187,2013
36,AA,19000,380,2013
36,AA,3000,65,2013
36,AA,15000,303,2013
36,AA,5000,121,2013
36,AA,9000,177,2013
60,AA,9000,131,2013
36,AA,30000,607,2013
36,AA,2000,53,2013
36,AA,10000,212,2013
60,AA,11500,139,2013
36,AA,11500,201,2013
36,AA,15500,327,2013
36,AA,17000,405,2013
36,AA,18000,362,2013
36,AA,11000,211,2013
36,AA,8000,179,2013
36,AA,12000,228,2013
36,AA,5000,115,2013
36,AA,25000,246,2013
36,AA,5000,96,2013
60,AA,15000,329,2013
36,AA,3200,52,2013
36,AA,14000,282,2013
36,AA,10000,180,2013
60,AA,8000,157,2013
36,AA,13000,104,2013
36,AA,15000,269,2013
36,AA,15000,330,2013
36,AA,20000,349,2013
36,AA,9000,180,2013
36,AA,20000,418,2013
36,AA,8000,176,2013
36,AA,11000,150,2013
36,AA,6000,114,2013
36,AA,15000,299,2013
36,AA,15000,280,2013
36,AA,9000,170,2013
36,AA,7000,128,2013
36,AA,20000,420,2013
36,AA,6500,134,2013
36,AA,19000,407,2013
36,AA,15000,275,2013
36,AA,7500,161,2013
36,AA,6000,71,2013
60,AA,13000,283,2013
36,AA,12095,261,2013
60,B,15000,1,2013
60,B,8000,82,2013
60,B,15000,28,2013
36,B,22000,113,2013
36,B,3500,11,2013
60,B,30000,123,2013
60,B,7000,1,2013
36,B,2500,16,2013
36,B,13000,1,2013
36,B,12000,1,2013
36,B,5000,61,2013
36,B,10000,1,2013
60,B,16000,1,2013
60,B,25000,119,2013
36,B,8000,1,2013
60,B,15000,213,2013
36,B,15000,1,2013
36,B,30000,202,2013
60,B,10000,1,2013
36,B,22500,1,2013
36,B,17000,129,2013
36,B,9000,25,2013
60,B,10000,141,2013
60,B,35000,244,2013
60,B,7500,19,2013
36,B,8000,1,2013
60,B,13000,1,2013
36,B,12000,1,2013
60,B,10000,1,2013
60,B,15000,86,2013
36,B,18000,86,2013
60,B,3500,29,2013
36,B,10000,1,2013
60,B,35000,1,2013
60,B,20000,1,2013
60,B,13500,1,2013
36,B,7500,35,2013
60,B,8000,1,2013
60,B,10000,51,2013
36,B,4000,1,2013
60,B,10000,71,2013
36,B,2500,1,2013
60,B,10000,2,2013
36,B,6000,1,2013
36,B,13000,1,2013
36,B,10000,173,2013
60,B,8500,1,2013
60,B,19000,1,2013
60,B,10000,133,2013
60,B,20000,1,2013
36,B,10000,62,2013
36,B,2200,1,2013
36,B,2000,26,2013
60,B,4000,3,2013
60,B,5000,1,2013
36,B,5000,2,2013
60,B,5000,1,2013
60,B,15000,188,2013
60,B,25000,1,2013
36,B,11000,1,2013
60,B,15000,1,2013
36,B,19000,1,2013
60,B,15000,1,2013
60,B,25000,1,2013
60,B,20000,132,2013
60,B,15000,80,2013
60,B,4000,1,2013
60,B,5500,69,2013
36,B,3000,1,2013
60,B,8500,1,2013
36,B,10000,1,2013
60,B,4000,2,2013
60,B,25000,1,2013
36,B,4000,1,2013
60,B,35000,1,2013
36,B,25000,365,2013
36,B,25000,1,2013
60,B,8000,5,2013
60,B,4500,30,2013
60,B,15000,1,2013
60,B,15000,1,2013
60,B,10000,1,2013
36,B,8000,78,2013
60,B,15000,55,2013
60,B,12000,1,2013
60,B,6000,1,2013
36,B,7000,30,2013
60,B,15000,1,2013
36,B,15000,118,2013
60,B,10000,1,2013
60,B,15000,259,2013
60,B,15000,124,2013
60,B,10000,1,2013
60,B,7500,66,2013
36,B,12500,50,2013
60,B,35000,497,2013
36,B,8500,2,2013
36,B,9000,26,2013
36,B,4000,1,2013
36,B,15000,152,2013
60,B,15000,1,2013
36,B,10000,1,2013
36,B,15000,1,2013
60,B,15000,1,2013
36,B,15000,30,2013
60,B,15000,1,2013
36,B,7000,1,2013
36,B,2000,1,2013
60,B,25000,216,2013
36,B,2500,2,2013
36,B,15000,1,2013
60,B,8000,1,2013
36,B,28000,432,2013
36,B,3000,1,2013
60,B,35000,430,2013
36,B,4500,1,2013
60,B,12000,110,2013
36,B,10000,1,2013
60,B,13000,1,2013
60,B,4000,32,2013
60,B,10000,43,2013
60,B,12000,1,2013
60,B,20000,1,2013
36,B,15000,1,2013
60,B,10000,1,2013
60,B,15000,123,2013
36,B,2000,1,2013
36,B,10000,24,2013
36,B,15000,187,2013
60,B,15000,1,2013
60,B,15000,1,2013
60,B,10000,1,2013
36,B,13000,1,2013
36,B,19000,100,2013
36,B,8000,1,2013
60,B,9000,127,2013
60,B,15000,1,2013
60,B,10000,100,2013
60,B,12000,1,2013
60,B,4000,1,2013
60,B,4200,1,2013
36,B,9000,20,2013
36,B,15000,1,2013
60,B,17000,160,2013
60,B,10000,1,2013
60,B,13000,63,2013
36,B,15000,1,2013
60,B,15000,1,2013
36,B,12000,186,2013
36,B,6000,1,2013
36,B,15000,87,2013
60,B,15000,73,2013
60,B,10000,1,2013
60,B,12000,212,2013
60,B,10000,1,2013
60,B,15000,1,2013
60,B,20000,1,2013
60,B,2700,2,2013
60,B,10000,1,2013
36,B,20000,1,2013
60,B,15000,1,2013
60,B,4000,38,2013
36,B,4000,1,2013
60,B,20000,1,2013
36,B,15000,1,2013
36,B,8500,1,2013
60,B,28000,1,2013
60,B,7000,66,2013
36,B,15000,1,2013
60,B,20000,242,2013
60,B,10500,49,2013
60,B,10000,1,2013
60,B,10000,84,2013
60,B,7000,1,2013
60,B,35000,584,2013
60,B,4000,1,2013
60,B,20000,188,2013
36,B,8000,1,2013
36,B,4000,71,2013
60,B,13500,1,2013
36,B,19000,94,2013
60,B,11500,1,2013
36,B,2000,1,2013
36,B,4000,35,2013
60,B,16000,1,2013
36,B,16000,1,2013
36,B,4000,15,2013
36,B,8000,2,2013
36,B,25000,331,2013
36,B,6500,51,2013
36,B,5000,1,2013
36,B,10000,70,2013
60,B,15000,1,2013
36,B,2000,1,2013
60,B,20000,1,2013
60,B,15000,1,2013
60,B,35000,1,2013
36,B,15000,1,2013
60,B,15000,1,2013
36,B,7000,1,2013
36,B,35000,263,2013
60,B,25000,119,2013
60,B,5500,1,2013
60,B,5000,1,2013
60,B,15000,1,2013
60,B,6500,10,2013
60,B,15000,144,2013
60,B,20000,1,2013
60,B,10000,89,2013
60,B,10000,151,2013
60,B,10000,1,2013
60,B,4000,1,2013
60,B,10000,1,2013
36,B,8000,1,2013
36,B,15000,185,2013
60,B,20000,1,2013
36,B,10000,83,2013
60,B,25000,1,2013
60,B,15000,1,2013
60,B,15000,1,2013
60,B,13500,1,2013
60,B,15000,108,2013
36,B,4000,1,2013
36,B,10000,1,2013
36,B,4000,1,2013
36,B,10000,101,2013
36,B,12000,1,2013
60,B,5000,1,2013
36,B,2000,2,2013
36,B,10000,38,2013
60,B,10000,1,2013
36,B,4000,54,2013
60,B,15000,80,2013
60,B,15000,1,2013
60,B,18000,1,2013
60,B,10500,1,2013
36,B,15000,213,2013
60,B,20000,1,2013
36,B,8500,90,2013
60,B,25000,1,2013
60,B,10000,1,2013
36,B,5000,1,2013
36,B,15000,119,2013
60,B,25000,1,2013
60,B,15000,1,2013
60,B,18000,1,2013
36,B,22500,1,2013
36,B,4000,1,2013
60,B,15000,1,2013
36,B,10000,83,2013
60,B,10000,1,2013
60,B,15000,230,2013
36,B,12000,1,2013
60,B,15000,1,2013
60,B,15000,1,2013
36,B,4200,1,2013
60,B,4000,1,2013
60,B,5000,1,2013
60,B,10000,1,2013
60,B,10000,1,2013
60,B,34000,1,2013
60,B,10000,1,2013
36,B,4700,1,2013
60,B,10000,1,2013
60,B,8500,1,2013
60,B,15000,1,2013
36,B,7500,1,2013
36,B,4500,1,2013
36,B,2300,1,2013
36,B,6000,80,2013
60,B,14000,1,2013
60,B,10000,1,2013
60,B,14000,102,2013
36,B,25000,1,2013
60,B,20000,1,2013
36,B,6500,1,2013
36,B,10000,1,2013
60,B,10000,1,2013
60,B,25000,1,2013
36,B,10000,1,2013
36,B,4000,1,2013
60,B,25000,1,2013
36,B,15000,124,2013
36,B,4000,90,2013
60,B,25000,159,2013
36,B,10000,103,2013
36,B,4000,1,2013
60,B,10000,1,2013
60,B,10500,1,2013
60,B,14000,1,2013
36,B,25000,134,2013
60,B,9000,30,2013
36,B,5000,1,2013
60,B,15000,1,2013
36,B,8000,1,2013
36,B,12000,1,2013
36,B,4000,34,2013
36,B,3000,1,2013
36,B,12000,168,2013
36,B,20000,1,2013
36,B,4000,30,2013
36,B,19000,1,2013
60,B,6000,1,2013
60,B,10000,1,2013
60,B,10000,1,2013
36,B,6000,1,2013
60,B,10000,11,2013
36,B,20000,255,2013
36,B,10000,84,2013
36,B,15000,1,2013
36,B,6000,1,2013
60,B,10000,39,2013
60,B,22000,135,2013
60,B,10000,1,2013
36,B,3000,1,2013
36,B,25000,434,2013
60,B,15000,1,2013
60,B,35000,650,2013
36,B,3500,54,2013
36,B,4000,1,2013
36,B,14000,209,2013
60,B,18000,1,2013
36,B,2000,2,2013
60,B,7800,148,2013
60,B,9000,36,2013
60,B,12000,75,2013
60,B,10000,1,2013
60,B,15000,1,2013
60,B,15000,1,2013
36,B,15000,178,2013
60,B,9500,37,2013
60,B,6000,85,2013
60,B,15000,1,2013
60,B,4500,8,2013
60,B,12000,1,2013
60,B,23000,1,2013
60,B,15000,1,2013
60,B,15000,1,2013
36,B,35000,190,2013
36,B,7000,71,2013
60,B,19000,1,2013
36,B,15000,65,2013
60,B,15000,1,2013
60,B,20000,1,2013
36,B,20000,190,2013
60,B,8000,1,2013
36,B,5000,7,2013
60,B,10000,1,2013
60,B,10000,1,2013
36,B,6000,1,2013
60,B,15000,1,2013
36,B,10000,1,2013
60,B,20000,1,2013
36,B,10500,1,2013
60,B,20000,1,2013
60,B,6000,1,2013
60,B,24000,377,2013
36,B,10000,49,2013
60,B,15000,1,2013
60,B,15000,114,2013
60,B,25000,332,2013
36,B,10000,149,2013
60,B,10000,131,2013
36,B,10000,1,2013
36,B,9200,1,2013
60,B,10000,1,2013
60,B,8000,12,2013
60,B,20000,276,2013
60,B,5000,1,2013
60,B,25000,1,2013
60,B,10000,1,2013
60,B,15000,113,2013
60,B,15000,187,2013
60,B,15000,62,2013
60,B,15000,64,2013
60,B,9000,1,2013
60,B,10000,59,2013
60,B,15000,139,2013
36,B,7800,2,2013
36,B,5000,39,2013
60,B,15000,79,2013
60,B,10000,1,2013
36,B,6500,1,2013
36,B,10000,1,2013
36,B,10000,1,2013
36,B,22000,1,2013
36,B,2600,1,2013
36,B,5000,1,2013
36,B,15000,175,2013
60,B,30000,1,2013
60,B,10000,1,2013
60,B,10000,56,2013
36,B,10000,1,2013
36,B,10000,84,2013
60,B,32000,1,2013
60,B,15000,1,2013
36,B,2000,47,2013
36,B,10000,226,2013
60,B,25000,304,2013
60,B,10000,72,2013
60,B,25000,1,2013
60,B,10000,98,2013
60,B,10000,58,2013
60,B,3000,3,2013
60,B,15000,135,2013
60,B,15000,64,2013
36,B,7000,1,2013
60,B,10000,1,2013
60,B,10000,1,2013
36,B,18000,1,2013
60,B,15000,261,2013
60,B,4000,62,2013
36,B,25000,1,2013
60,B,8500,1,2013
60,B,20000,1,2013
36,B,5000,1,2013
60,B,11000,1,2013
60,B,4000,1,2013
60,B,15000,86,2013
60,B,10000,162,2013
60,B,8100,1,2013
36,B,3500,36,2013
60,B,15000,149,2013
36,B,10000,1,2013
36,B,15000,1,2013
36,B,15000,175,2013
60,B,10000,167,2013
60,B,15000,1,2013
60,B,15000,1,2013
60,B,12000,1,2013
60,B,25000,1,2013
36,B,4000,19,2013
60,B,15000,1,2013
36,B,10000,1,2013
36,B,10000,1,2013
60,B,10000,1,2013
60,B,25000,1,2013
36,B,31000,210,2013
36,B,10000,1,2013
60,B,20000,81,2013
36,B,3000,1,2013
60,B,10000,1,2013
36,B,10000,1,2013
36,B,10500,167,2013
36,B,4000,1,2013
60,B,10000,1,2013
36,B,10000,75,2013
60,B,20000,151,2013
36,B,6001,1,2013
60,B,18000,1,2013
36,B,14000,1,2013
36,B,4000,3,2013
60,B,14000,1,2013
36,B,8000,4,2013
60,B,22600,1,2013
36,B,4000,1,2013
36,B,10000,1,2013
60,B,20000,1,2013
36,B,4000,2,2013
60,B,25000,1,2013
36,B,25000,85,2013
60,B,20000,1,2013
60,B,25000,1,2013
60,B,11500,1,2013
36,B,10000,95,2013
36,B,15000,1,2013
60,B,3000,1,2013
36,B,15000,1,2013
60,B,20000,155,2013
36,B,10000,1,2013
36,B,5500,14,2013
36,B,10000,1,2013
60,B,25000,1,2013
36,B,10000,1,2013
60,B,13000,1,2013
60,B,10000,46,2013
60,B,15000,116,2013
60,B,15000,226,2013
36,B,4000,33,2013
60,B,10000,51,2013
36,B,5000,1,2013
60,B,15000,1,2013
36,B,4000,1,2013
60,B,6000,40,2013
60,B,8500,1,2013
60,B,10000,46,2013
60,B,20000,1,2013
60,B,10000,193,2013
36,B,3000,1,2013
60,B,20000,1,2013
60,B,17000,1,2013
36,B,6500,1,2013
36,B,20000,113,2013
36,B,20000,308,2013
36,B,10000,101,2013
60,B,10000,96,2013
36,B,3000,1,2013
36,B,20000,319,2013
60,B,12000,1,2013
60,B,20000,1,2013
36,B,15000,1,2013
36,B,8000,1,2013
60,B,15000,1,2013
60,B,35000,1,2013
60,B,20000,1,2013
60,B,9500,1,2013
36,B,11000,165,2013
60,B,6500,1,2013
60,B,7000,1,2013
60,B,15000,1,2013
60,B,15000,47,2013
60,B,9500,1,2013
36,B,19000,1,2013
36,B,20000,1,2013
60,B,20000,1,2013
36,B,25000,1,2013
60,B,20000,1,2013
36,B,8000,1,2013
36,B,3000,36,2013
60,B,12600,118,2013
60,B,13000,1,2013
60,B,13000,101,2013
36,B,15000,15,2013
36,B,20000,1,2013
60,B,8500,41,2013
60,B,10000,1,2013
36,B,20744,1,2013
36,B,2500,1,2013
36,B,7000,1,2013
36,B,15000,1,2013
36,B,4000,47,2013
60,B,4600,1,2013
36,B,10000,139,2013
60,B,25000,1,2013
60,B,10000,1,2013
60,B,10000,1,2013
36,B,10000,86,2013
36,B,10000,66,2013
60,B,15000,217,2013
60,B,25000,410,2013
60,B,14000,66,2013
60,B,10000,1,2013
60,B,7000,1,2013
60,B,5000,42,2013
36,B,10000,6,2013
36,B,10000,1,2013
36,B,15000,1,2013
60,B,14000,223,2013
60,B,10000,1,2013
60,B,12000,161,2013
60,B,15000,205,2013
36,B,8500,56,2013
60,B,25000,1,2013
60,B,20000,1,2013
36,B,2000,2,2013
36,B,11000,141,2013
60,B,5880,1,2013
36,B,10000,1,2013
60,B,10000,1,2013
60,B,15000,80,2013
60,B,30000,1,2013
60,B,15000,168,2013
60,B,10000,1,2013
60,B,10000,1,2013
60,B,20000,1,2013
60,B,18000,52,2013
60,B,10000,113,2013
60,B,10000,1,2013
36,B,4300,1,2013
60,B,15000,199,2013
60,B,20000,359,2013
60,B,10000,174,2013
60,B,3500,1,2013
36,B,2800,1,2013
36,B,10000,1,2013
60,B,8000,1,2013
36,B,7500,6,2013
60,B,10000,1,2013
60,B,19000,1,2013
36,B,15000,134,2013
36,B,8500,50,2013
60,B,9000,1,2013
60,B,15000,1,2013
36,B,20000,1,2013
60,B,10000,1,2013
36,B,7000,1,2013
60,B,5000,1,2013
60,B,16000,171,2013
60,B,10000,135,2013
60,B,15000,1,2013
60,B,4000,54,2013
60,B,20000,86,2013
60,B,8000,1,2013
36,B,20000,1,2013
36,B,12000,1,2013
36,B,8800,1,2013
36,B,20000,1,2013
36,B,2500,1,2013
36,B,20000,284,2013
60,B,10000,36,2013
36,B,2100,1,2013
60,B,10000,1,2013
60,B,15000,69,2013
60,B,6000,54,2013
60,B,2000,2,2013
36,B,10000,1,2013
60,B,15000,1,2013
60,B,20000,1,2013
36,B,4000,1,2013
60,B,15000,1,2013
60,B,15000,127,2013
60,B,10000,1,2013
60,B,3500,1,2013
60,B,20000,130,2013
36,B,2000,1,2013
36,B,20000,221,2013
36,B,7000,57,2013
36,B,15000,1,2013
60,B,15000,1,2013
60,B,8000,1,2013
60,B,8000,65,2013
36,B,6000,1,2013
36,B,15000,1,2013
60,B,15000,1,2013
36,B,25000,1,2013
36,B,10000,156,2013
60,B,15000,1,2013
60,B,11500,1,2013
60,B,3000,1,2013
36,B,10000,1,2013
36,B,7000,2,2013
36,B,4000,39,2013
36,B,7000,66,2013
36,B,15000,243,2013
36,B,6500,1,2013
36,B,10000,1,2013
60,B,16000,1,2013
36,B,4000,30,2013
60,B,10000,81,2013
60,B,15000,257,2013
36,B,10000,30,2013
60,B,9000,1,2013
60,B,10000,1,2013
60,B,15000,146,2013
60,B,15000,1,2013
36,B,5000,1,2013
60,B,15000,1,2013
36,B,4000,33,2013
60,B,15000,1,2013
36,B,7000,118,2013
36,B,7900,1,2013
36,B,8000,1,2013
